context_id|question|answer|Type|侧重逻辑 (Rationale)
2299|Which of Chan Yung-jan and Svetlana Kuznetsova has appeared in more Gland Slam finals?|Svetlana Aleksandrovna Kuznetsova|Comparative|结构与语义的平衡博弈
2300|Who was the mother of the man who was King of England from 1483 to 1485?|Cecily Neville |Reasoning|结构主导，多跳路径发现
2301|Rhiwallon ap Cynfyn, was a Welsh King, following the 1063 invasion of Wales by Harold and Tostig Godwinson, he was an Anglo-Saxon Earl of which location, that overthrew Gruffydd, Rhiwallon and Bleddyn jointly?|Northumbria |Reasoning|结构主导，多跳路径发现
2302|What ethnicity are both Befikra and Aditi Singh Sharma?|Indian|Comparative|结构与语义的平衡博弈
2303|When does the nephew of Bradley James Orr made his debut in the Premier League club Liverpool?|11 April 2011|Reasoning|结构主导，多跳路径发现
2304|Who drafted the compromise which followed the admission of California as a state?|Henry Clay |Reasoning|结构主导，多跳路径发现
2305|The O'Hara Watercolor School was burned down during fires that killed how many people?|16|Retrieval|语义优先，兼顾实体锚点
2306|What college that was chartered in 1829 did Chester C. Dillian coach at for one year from 1929-1930?|Georgetown College|Reasoning|结构主导，多跳路径发现
2307|Where were the deployment locations of an American football player who was the subject of a biography written by Jon Krakauer?|Iraq and Afghanistan |Reasoning|结构主导，多跳路径发现
2308|What country is the movie Waisa Bhi Hota Hai Part II and singer Shibani Kashyap from?|India|Comparative|结构与语义的平衡博弈
2309|Are both MOD Pizza and Zpizza franchises?|yes|Comparative|结构与语义的平衡博弈
2310|Robert Bozic fought and lost to a professional boxer with what nickname?|Easton Assassin |Reasoning|结构主导，多跳路径发现
2311|Which Nirvana album featured The Vaselines, Dave Grohl, and Chad Channing?|Incesticide|Retrieval|语义优先，兼顾实体锚点
2312|Carlo Prater holds a notable win other what American mixed martial artist born March 30, 1983 who competes in the Welterweight division|Melvin Guillard|Reasoning|结构主导，多跳路径发现
2313|Serving from December 1, 1994- November 30, 2000, which Mexican President headed the San Andres Accords?|Ernesto Zedillo |Retrieval|语义优先，兼顾实体锚点
2314|"""Bass Down Low"" is a single made by Dev as a follow up to a Far East Movements song from what album?"|Free Wired|Reasoning|结构主导，多跳路径发现
2315|Which actor, who stars in the 1926 silent film comedy directed by William A. Seiter, was an amateur boxing champion?|Reginald Denny|Reasoning|结构主导，多跳路径发现
2316|What is the birthdate of this English musician, singer-songwriter, and record producer, who began his career in the early 1970s, and whose seventeenth studio album was All This Useless Beauty?|25 August 1954 |Reasoning|结构主导，多跳路径发现
2317|The San Quentin Six were six inmates at San Quentin State Prison in the U.S. state of California, they were accused of participating in an escape attempt, on which date, that left six people dead, including George Jackson, a co-founder of the Black Guerrilla Family?|August 21, 1971 |Retrieval|语义优先，兼顾实体锚点
2318|What Prince Regent likely stayed in Carlton House in 1811?|George IV |Retrieval|语义优先，兼顾实体锚点
2319|"What company did Dave Thomas found who also founded the Dave Thomas Foundation for Adoption, the non-for-profit organization dedicated to find adoptive homes for children waiting in North America’s foster care system that was named for Melinda Lou ""Wendy"" Morse, who is also the namesake and mascot of the company?"|Wendy's |Reasoning|结构主导，多跳路径发现
2320|Which has a greater population, Changchun or Huainan?|Changchun|Comparative|结构与语义的平衡博弈
2321|In what year did an English professional snooker player from Leicester win the China Open?|1997|Reasoning|结构主导，多跳路径发现
2322|Who was born first, John Woo or Joseph Santley?|Joseph Mansfield Santley|Comparative|结构与语义的平衡博弈
2323|The Roots of Coincidence is a 1972 book by Arthur Koestler, an introduction to theories of parapsychology, including extrasensory perception and psychokinesis, it is influenced by Carl Jung's concept of synchronicity, Jung, was a Swiss psychiatrist and psychoanalyst who founded analytical psychology, as a notable research scientist based at the famous Burghölzli hospital, under who?|Eugen Bleuler|Reasoning|结构主导，多跳路径发现
2324|"Which actress starred in the Disney Channel series ""Shake It Up"" and released a modified version of the ""Down Down Baby"" clapping game?"|Bella Thorne |Retrieval|语义优先，兼顾实体锚点
2325|What American quarterback for the Vikings worked with Terry Shea?|Samuel Jacob Bradford|Reasoning|结构主导，多跳路径发现
2326|Who acts as an analyst for a TV network for Kansas Jayhawks women's basketball team?|Brenda VanLengen|Retrieval|语义优先，兼顾实体锚点
2327|What style of film is the Office Christmas Party, a 2016 American production directed by Josh Gordon and Will Speck and starring and ensemble cast including Kate McKinnon; a cast member on Saturday Night Live and The Big Gay Sketch Show.|comedy|Retrieval|语义优先，兼顾实体锚点
2328|What was the population in 2010 of a town that is represented by Nancy B. Sullivan?|10,798|Reasoning|结构主导，多跳路径发现
2329|"What ""spoken singing"" style did Carl Hancock Rux use in his debut album ""Rux Revue""?"|Sprechgesang|Retrieval|语义优先，兼顾实体锚点
2330|What was the population in 2016 of the city that houses the Mtual Musicians' Foundation Building?|481,420|Reasoning|结构主导，多跳路径发现
2331|Who was born first, Jon Ramer or Karen Armstrong?|Karen Armstrong|Comparative|结构与语义的平衡博弈
2332|Are Michael Crichton and McG both authors?|no|Comparative|结构与语义的平衡博弈
2333|Are Waris Hussein and Mathieu Kassovitz both actors?|no|Comparative|结构与语义的平衡博弈
2334|"Sarah Solemani is an award winning English actress, writer and activist, best known for starring in the BAFTA winning sitcom ""Him & Her"", a British television sitcom about a lazy twenty-something couple with what names?"|Steve and Becky|Reasoning|结构主导，多跳路径发现
2335|Which Disney Film was released first, Lt. Robin Crusoe, U.S.N. or The Apple Dumpling Gang?|Lt. Robin Crusoe USN |Comparative|结构与语义的平衡博弈
2336|Tanhaiyan Naye Silsilay is a program aired on what Pakistani television network?|ARY Digital|Retrieval|语义优先，兼顾实体锚点
2337|What is the alternate name to the roadway which A5103 road ends at junction 3?|North Cheshire motorway|Reasoning|结构主导，多跳路径发现
2338|How many hotel rooms are in the Las Vegas hotel which hosted the 38th Annual Daytime Emmy Awards in 2011?|2,956|Reasoning|结构主导，多跳路径发现
2339|Saumya Tandon currently acts as the lead character in a tv series that premiered on what date?|March 02, 2015|Reasoning|结构主导，多跳路径发现
2340|The racer who finished second in the 1964 French Grand Prix was this nationality?|British|Reasoning|结构主导，多跳路径发现
2341|how is Tinsley Viaduct and A631 road connected?|England|Reasoning|结构主导，多跳路径发现
2342|Where is the hotel which  Gideon Putnam built it's city located|Broadway|Reasoning|结构主导，多跳路径发现
2343|Which English couriter was married to the daughter of Gilbert Talbot, 7th Earl of Shrewsbury?|Thomas Howard, 21st Earl of Arundel|Reasoning|结构主导，多跳路径发现
2344|Marilyn Buck participated in the prison escape of what Black Liberation Army member?|Assata Shakur |Reasoning|结构主导，多跳路径发现
2345|Ranjhay Hath Gandasa is a comedy film starring which Pakistani-American singer-songwriter|Nadia Ali|Retrieval|语义优先，兼顾实体锚点
2346|Are Sherwood Stewart and Ekaterina Makarova from the same country?|no|Comparative|结构与语义的平衡博弈
2347|Which rock band has more members, Skillet or Portugal. The Man?|Portugal. The Man|Comparative|结构与语义的平衡博弈
2348|The Golden Turkey Awards is a 1980 book by a film critic born in which year ?|1948 |Reasoning|结构主导，多跳路径发现
2349|Ernst John von Freyend was adjutant to which Chief of the Armed Forces High Command during WWII?|Wilhelm Keitel|Reasoning|结构主导，多跳路径发现
2350|In between Irving Cummings and Jacques Feyder who adopted French nationality in 1928?|Jacques Feyder|Comparative|结构与语义的平衡博弈
2351|What inventor of the snowmobile founded a transportation company based in Montreal?|Joseph-Armand Bombardier |Reasoning|结构主导，多跳路径发现
2352|After the worst rail disaster in Australian history, who was legislated as the combat authority for responding to major structural collapse incidents within the state of New South Wales?|Fire & Rescue NSW|Reasoning|结构主导，多跳路径发现
2353|"The person who released ""Sun Arise"" was born in what year?"|1930|Reasoning|结构主导，多跳路径发现
2354|Who directed the 2016 Pakistani romantic drama film produced by the CEO of ARY Digital Network?|Mehreen Jabbar|Reasoning|结构主导，多跳路径发现
